================ Training Loss (Sat Jun 28 17:13:09 2025) ================
(epoch: 1, iters: 100, time: 0.602, data: 0.171) D_A: 0.469 G_A: 0.408 cycle_A: 3.865 idt_A: 0.455 D_B: 0.410 G_B: 0.332 cycle_B: 1.115 idt_B: 1.640 
(epoch: 1, iters: 200, time: 0.663, data: 0.002) D_A: 0.301 G_A: 0.387 cycle_A: 3.920 idt_A: 0.671 D_B: 0.267 G_B: 0.249 cycle_B: 1.466 idt_B: 1.509 
(epoch: 1, iters: 300, time: 0.664, data: 0.002) D_A: 0.312 G_A: 0.330 cycle_A: 4.759 idt_A: 0.868 D_B: 0.170 G_B: 0.249 cycle_B: 1.662 idt_B: 1.845 
(epoch: 1, iters: 400, time: 0.858, data: 0.002) D_A: 0.209 G_A: 0.300 cycle_A: 2.376 idt_A: 0.666 D_B: 0.262 G_B: 0.350 cycle_B: 1.396 idt_B: 1.117 
(epoch: 1, iters: 500, time: 0.678, data: 0.002) D_A: 0.313 G_A: 0.781 cycle_A: 3.034 idt_A: 0.420 D_B: 0.169 G_B: 0.302 cycle_B: 0.909 idt_B: 1.167 
(epoch: 1, iters: 600, time: 0.669, data: 0.002) D_A: 0.222 G_A: 0.571 cycle_A: 1.208 idt_A: 0.342 D_B: 0.285 G_B: 0.298 cycle_B: 0.690 idt_B: 0.857 
(epoch: 1, iters: 700, time: 0.679, data: 0.002) D_A: 0.216 G_A: 0.316 cycle_A: 2.021 idt_A: 0.470 D_B: 0.255 G_B: 0.302 cycle_B: 0.958 idt_B: 0.965 
(epoch: 1, iters: 800, time: 0.673, data: 0.002) D_A: 0.240 G_A: 0.243 cycle_A: 2.294 idt_A: 0.392 D_B: 0.183 G_B: 0.433 cycle_B: 0.852 idt_B: 0.808 
(epoch: 1, iters: 900, time: 0.678, data: 0.002) D_A: 0.160 G_A: 0.480 cycle_A: 3.397 idt_A: 0.270 D_B: 0.218 G_B: 0.428 cycle_B: 0.863 idt_B: 1.498 
(epoch: 1, iters: 1000, time: 0.678, data: 0.002) D_A: 0.210 G_A: 0.252 cycle_A: 2.283 idt_A: 0.523 D_B: 0.092 G_B: 0.455 cycle_B: 0.963 idt_B: 1.104 
(epoch: 1, iters: 1100, time: 0.679, data: 0.002) D_A: 0.103 G_A: 0.589 cycle_A: 2.971 idt_A: 0.255 D_B: 0.259 G_B: 0.565 cycle_B: 0.818 idt_B: 1.314 
(epoch: 1, iters: 1200, time: 0.674, data: 0.002) D_A: 0.127 G_A: 0.900 cycle_A: 3.802 idt_A: 1.872 D_B: 0.448 G_B: 0.260 cycle_B: 3.814 idt_B: 0.820 
(epoch: 1, iters: 1300, time: 0.670, data: 0.002) D_A: 0.204 G_A: 0.860 cycle_A: 2.531 idt_A: 0.194 D_B: 0.103 G_B: 0.423 cycle_B: 0.607 idt_B: 0.887 
(epoch: 1, iters: 1400, time: 0.677, data: 0.002) D_A: 0.151 G_A: 0.248 cycle_A: 3.199 idt_A: 0.617 D_B: 0.184 G_B: 0.341 cycle_B: 1.058 idt_B: 1.744 
(epoch: 1, iters: 1500, time: 0.678, data: 0.002) D_A: 0.123 G_A: 0.479 cycle_A: 1.653 idt_A: 0.338 D_B: 0.206 G_B: 0.355 cycle_B: 0.819 idt_B: 0.699 
(epoch: 1, iters: 1600, time: 0.677, data: 0.002) D_A: 0.070 G_A: 0.722 cycle_A: 2.208 idt_A: 0.734 D_B: 0.129 G_B: 0.473 cycle_B: 1.373 idt_B: 1.030 
(epoch: 1, iters: 1700, time: 0.682, data: 0.002) D_A: 0.152 G_A: 0.542 cycle_A: 1.683 idt_A: 0.354 D_B: 0.354 G_B: 0.432 cycle_B: 0.727 idt_B: 0.482 
(epoch: 1, iters: 1800, time: 0.681, data: 0.002) D_A: 0.112 G_A: 1.238 cycle_A: 1.322 idt_A: 0.484 D_B: 0.369 G_B: 0.508 cycle_B: 0.945 idt_B: 0.503 
(epoch: 1, iters: 1900, time: 0.682, data: 0.002) D_A: 0.097 G_A: 0.668 cycle_A: 2.065 idt_A: 0.434 D_B: 0.257 G_B: 0.236 cycle_B: 0.809 idt_B: 0.902 
(epoch: 1, iters: 2000, time: 0.838, data: 0.002) D_A: 0.240 G_A: 0.424 cycle_A: 2.192 idt_A: 0.220 D_B: 0.246 G_B: 0.287 cycle_B: 0.489 idt_B: 1.069 
(epoch: 1, iters: 2100, time: 0.677, data: 0.002) D_A: 0.189 G_A: 0.262 cycle_A: 3.383 idt_A: 0.161 D_B: 0.163 G_B: 0.321 cycle_B: 0.339 idt_B: 1.558 
(epoch: 1, iters: 2200, time: 0.676, data: 0.002) D_A: 0.126 G_A: 0.674 cycle_A: 2.876 idt_A: 1.102 D_B: 0.242 G_B: 0.243 cycle_B: 1.949 idt_B: 1.494 
(epoch: 1, iters: 2300, time: 0.672, data: 0.002) D_A: 0.128 G_A: 0.299 cycle_A: 1.218 idt_A: 0.277 D_B: 0.229 G_B: 0.476 cycle_B: 0.634 idt_B: 0.482 
(epoch: 1, iters: 2400, time: 0.674, data: 0.002) D_A: 0.072 G_A: 0.706 cycle_A: 1.830 idt_A: 0.489 D_B: 0.163 G_B: 0.380 cycle_B: 0.849 idt_B: 0.972 
(epoch: 1, iters: 2500, time: 0.675, data: 0.002) D_A: 0.162 G_A: 0.349 cycle_A: 1.345 idt_A: 0.210 D_B: 0.258 G_B: 0.401 cycle_B: 0.519 idt_B: 0.620 
(epoch: 1, iters: 2600, time: 0.678, data: 0.002) D_A: 0.063 G_A: 0.606 cycle_A: 1.555 idt_A: 1.356 D_B: 0.207 G_B: 0.479 cycle_B: 2.246 idt_B: 0.582 
(epoch: 1, iters: 2700, time: 0.679, data: 0.002) D_A: 0.035 G_A: 0.901 cycle_A: 1.632 idt_A: 0.678 D_B: 0.256 G_B: 0.243 cycle_B: 1.288 idt_B: 0.684 
(epoch: 1, iters: 2800, time: 0.671, data: 0.002) D_A: 0.129 G_A: 0.298 cycle_A: 1.296 idt_A: 0.333 D_B: 0.316 G_B: 0.249 cycle_B: 0.620 idt_B: 0.610 
(epoch: 1, iters: 2900, time: 0.667, data: 0.002) D_A: 0.204 G_A: 0.289 cycle_A: 1.338 idt_A: 1.339 D_B: 0.300 G_B: 0.310 cycle_B: 2.709 idt_B: 0.609 
(epoch: 1, iters: 3000, time: 0.676, data: 0.002) D_A: 0.032 G_A: 0.349 cycle_A: 2.441 idt_A: 0.742 D_B: 0.313 G_B: 0.162 cycle_B: 1.597 idt_B: 0.942 
(epoch: 1, iters: 3100, time: 0.679, data: 0.002) D_A: 0.051 G_A: 0.611 cycle_A: 2.058 idt_A: 0.436 D_B: 0.205 G_B: 0.243 cycle_B: 0.932 idt_B: 0.838 
(epoch: 1, iters: 3200, time: 0.678, data: 0.002) D_A: 0.098 G_A: 0.467 cycle_A: 1.674 idt_A: 0.341 D_B: 0.250 G_B: 0.568 cycle_B: 0.855 idt_B: 0.528 
(epoch: 1, iters: 3300, time: 0.680, data: 0.002) D_A: 0.174 G_A: 0.218 cycle_A: 1.635 idt_A: 0.461 D_B: 0.290 G_B: 0.588 cycle_B: 1.042 idt_B: 0.601 
(epoch: 1, iters: 3400, time: 0.678, data: 0.002) D_A: 0.334 G_A: 0.082 cycle_A: 2.282 idt_A: 0.559 D_B: 0.395 G_B: 0.242 cycle_B: 1.232 idt_B: 1.079 
